"price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
3216.360107,3233.860107,3212.060059,3220.030029,242145500,3220.030029,2020-02-14,"^STI",-1.86513415334488e-05,-1.86513415334488e-05
3220.659912,3223.429932,3210,3213,192026300,3213,2020-02-17,"^STI",-0.00218321845966862,-0.00218321845966862
3203.379883,3203.620117,3191.149902,3196.629883,198579800,3196.629883,2020-02-18,"^STI",-0.00509496327419856,-0.00509496327419856
3199.219971,3222.610107,3194.350098,3213.709961,204087800,3213.709961,2020-02-19,"^STI",0.00534315157686338,0.00534315157686338
3217.540039,3221.689941,3190.98999,3198.679932,206574200,3198.679932,2020-02-20,"^STI",-0.00467684675418656,-0.00467684675418656
3189.189941,3200.72998,3179.370117,3181.030029,230052300,3181.030029,2020-02-21,"^STI",-0.0055178709265119,-0.0055178709265119
3159.639893,3166.01001,3140.389893,3142.199951,285617700,3142.199951,2020-02-24,"^STI",-0.0122067624781922,-0.0122067624781922
3145.01001,3171.73999,3142.199951,3158.23999,255301500,3158.23999,2020-02-25,"^STI",0.00510471620206587,0.00510471620206587
3131.639893,3136.439941,3117.52002,3117.52002,309471500,3117.52002,2020-02-26,"^STI",-0.0128932475457636,-0.0128932475457636
3110.22998,3114.149902,3086.389893,3111.699951,315229200,3111.699951,2020-02-27,"^STI",-0.00186689065752976,-0.00186689065752976
3043.669922,3056.560059,3008.459961,3011.080078,552747300,3011.080078,2020-02-28,"^STI",-0.0323359818055928,-0.0323359818055928
2988.350098,3026.22998,2987.409912,3007.719971,358472600,3007.719971,2020-03-02,"^STI",-0.00111591419456103,-0.00111591419456103
3032.350098,3042.77002,3015.550049,3019.560059,339606300,3019.560059,2020-03-03,"^STI",0.00393656594169678,0.00393656594169678
3015.199951,3031.929932,3003.090088,3025.030029,373878700,3025.030029,2020-03-04,"^STI",0.00181151223791565,0.00181151223791565
3037.070068,3047.790039,3016.330078,3018.27002,426418600,3018.27002,2020-03-05,"^STI",-0.00223469153535472,-0.00223469153535472
2999.22998,3000.139893,2959.159912,2960.97998,336208700,2960.97998,2020-03-06,"^STI",-0.0189810850654111,-0.0189810850654111
2891.590088,2891.649902,2772.699951,2782.370117,0,2782.370117,2020-03-09,"^STI",-0.0603211991321874,-0.0603211991321874
2766.189941,2853.689941,2756.879883,2832.540039,0,2832.540039,2020-03-10,"^STI",0.0180313617133345,0.0180313617133345
2751.679932,2752.639893,2666.050049,2678.639893,0,2678.639893,2020-03-12,"^STI",-0.0543329110554542,-0.0543329110554542
2557.800049,2590.909912,2495.77002,2495.77002,491526400,2495.77002,2020-03-16,"^STI",-0.0682696742768178,-0.0682696742768178
2469.72998,2517.100098,2454.530029,2454.530029,588144700,2454.530029,2020-03-17,"^STI",-0.0165239547993288,-0.0165239547993288
