"price.open","price.high","price.low","price.close","volume","price.adjusted","ref.date","ticker","ret.adjusted.prices","ret.closing.prices"
2883.139893,2891.110107,2847.649902,2848.419922,4861920000,2848.419922,2020-05-06,"^GSPC",-0.00697941020616966,-0.00697941020616966
2878.26001,2901.919922,2876.47998,2881.189941,5164640000,2881.189941,2020-05-07,"^GSPC",0.0115046306013022,0.0115046306013022
2908.830078,2932.159912,2902.879883,2929.800049,4857160000,2929.800049,2020-05-08,"^GSPC",0.0168715388417358,0.0168715388417358
2915.459961,2944.25,2903.439941,2930.189941,4807320000,2930.189941,2020-05-11,"^GSPC",0.000133078023578204,0.000133078023578204
2939.5,2945.820068,2869.590088,2870.120117,5107710000,2870.120117,2020-05-12,"^GSPC",-0.0205003174570656,-0.0205003174570656
2865.860107,2874.139893,2793.149902,2820,6143130000,2820,2020-05-13,"^GSPC",-0.0174627245400405,-0.0174627245400405
2794.540039,2852.800049,2766.639893,2852.5,5641920000,2852.5,2020-05-14,"^GSPC",0.0115248226950355,0.0115248226950355
2829.949951,2865.01001,2816.780029,2863.699951,5477040000,2863.699951,2020-05-15,"^GSPC",0.00392636319018402,0.00392636319018402
2913.860107,2968.090088,2913.860107,2953.909912,6364290000,2953.909912,2020-05-18,"^GSPC",0.0315011916553962,0.0315011916553962
2948.590088,2964.209961,2922.350098,2922.939941,4969330000,2922.939941,2020-05-19,"^GSPC",-0.0104843992953838,-0.0104843992953838
2953.629883,2980.290039,2953.629883,2971.610107,4992970000,2971.610107,2020-05-20,"^GSPC",0.0166511002560485,0.0166511002560485
2969.949951,2978.5,2938.570068,2948.51001,4966940000,2948.51001,2020-05-21,"^GSPC",-0.00777359618800089,-0.00777359618800089
2948.050049,2956.76001,2933.590088,2955.449951,3952800000,2955.449951,2020-05-22,"^GSPC",0.0023537111885199,0.0023537111885199
3004.080078,3021.719971,2988.169922,2991.77002,5837060000,2991.77002,2020-05-26,"^GSPC",0.0122891842535553,0.0122891842535553
3015.649902,3036.25,2969.75,3036.129883,6371230000,3036.129883,2020-05-27,"^GSPC",0.0148272971195829,0.0148272971195829
3046.610107,3068.669922,3023.399902,3029.72998,5402670000,3029.72998,2020-05-28,"^GSPC",-0.0021079147620906,-0.0021079147620906
3025.169922,3049.169922,2998.610107,3044.310059,7275080000,3044.310059,2020-05-29,"^GSPC",0.0048123361145207,0.0048123361145207
3038.780029,3062.179932,3031.540039,3055.72998,4673410000,3055.72998,2020-06-01,"^GSPC",0.00375123452561565,0.00375123452561565
3064.780029,3081.070068,3051.639893,3080.820068,5187230000,3080.820068,2020-06-02,"^GSPC",0.00821083281710644,0.00821083281710644
3098.899902,3130.939941,3098.899902,3122.870117,5989560000,3122.870117,2020-06-03,"^GSPC",0.0136489791912118,0.0136489791912118
3111.560059,3128.909912,3090.409912,3112.350098,6428130000,3112.350098,2020-06-04,"^GSPC",-0.00336870206120077,-0.00336870206120077
3163.840088,3211.719971,3163.840088,3193.929932,8617590000,3193.929932,2020-06-05,"^GSPC",0.0262116508205241,0.0262116508205241
3199.919922,3233.129883,3196,3232.389893,8437380000,3232.389893,2020-06-08,"^GSPC",0.0120415794393827,0.0120415794393827
3213.320068,3222.709961,3193.110107,3207.179932,6382620000,3207.179932,2020-06-09,"^GSPC",-0.00779917084092929,-0.00779917084092929
3213.419922,3223.27002,3181.48999,3190.139893,6570840000,3190.139893,2020-06-10,"^GSPC",-0.00531309105235445,-0.00531309105235445
3123.530029,3123.530029,2999.48999,3002.100098,7018890000,3002.100098,2020-06-11,"^GSPC",-0.0589440592911328,-0.0589440592911328
3071.040039,3088.419922,2984.469971,3041.310059,5832250000,3041.310059,2020-06-12,"^GSPC",0.0130608439825579,0.0130608439825579
2993.76001,3079.76001,2965.659912,3066.590088,5740660000,3066.590088,2020-06-15,"^GSPC",0.00831221694256068,0.00831221694256068
3131,3153.449951,3076.060059,3124.73999,5829240000,3124.73999,2020-06-16,"^GSPC",0.0189623980810312,0.0189623980810312
3136.129883,3141.159912,3108.030029,3113.48999,4549390000,3113.48999,2020-06-17,"^GSPC",-0.00360029955644403,-0.00360029955644403
3101.639893,3120,3093.51001,3115.340088,4429030000,3115.340088,2020-06-18,"^GSPC",0.000594219992979594,0.000594219992979594
3140.290039,3155.530029,3083.110107,3097.73999,8327780000,3097.73999,2020-06-19,"^GSPC",-0.00564949491960565,-0.00564949491960565
3094.419922,3120.919922,3079.389893,3117.860107,4665380000,3117.860107,2020-06-22,"^GSPC",0.00649509547765503,0.00649509547765503
3138.699951,3154.899902,3127.120117,3131.290039,4704830000,3131.290039,2020-06-23,"^GSPC",0.00430741968501036,0.00430741968501036
3114.399902,3115.01001,3032.129883,3050.330078,5587200000,3050.330078,2020-06-24,"^GSPC",-0.0258551459595404,-0.0258551459595404
3046.600098,3086.25,3024.01001,3083.76001,4815420000,3083.76001,2020-06-25,"^GSPC",0.0109594473860739,0.0109594473860739
3073.199951,3073.72998,3004.629883,3009.050049,8098120000,3009.050049,2020-06-26,"^GSPC",-0.0242269050632121,-0.0242269050632121
3018.590088,3053.889893,2999.73999,3053.23999,4462770000,3053.23999,2020-06-29,"^GSPC",0.0146856782972704,0.0146856782972704
3050.199951,3111.51001,3047.830078,3100.290039,4696280000,3100.290039,2020-06-30,"^GSPC",0.0154098757890302,0.0154098757890302
3105.919922,3128.439941,3101.169922,3115.860107,4443130000,3115.860107,2020-07-01,"^GSPC",0.00502213270504925,0.00502213270504925
3143.639893,3165.810059,3124.52002,3130.01001,4190830000,3130.01001,2020-07-02,"^GSPC",0.00454125105559489,0.00454125105559489
3155.290039,3182.590088,3155.290039,3179.719971,4736450000,3179.719971,2020-07-06,"^GSPC",0.0158817258862376,0.0158817258862376
3166.439941,3184.149902,3142.929932,3145.320068,4563700000,3145.320068,2020-07-07,"^GSPC",-0.0108185322335732,-0.0108185322335732
3153.070068,3171.800049,3136.530029,3169.939941,4927700000,3169.939941,2020-07-08,"^GSPC",0.00782746190140671,0.00782746190140671
3176.169922,3179.780029,3115.699951,3152.050049,4829020000,3152.050049,2020-07-09,"^GSPC",-0.00564360597770708,-0.00564360597770708
3152.469971,3186.820068,3136.219971,3185.040039,4515340000,3185.040039,2020-07-10,"^GSPC",0.0104662011983174,0.0104662011983174
3205.080078,3235.320068,3149.429932,3155.219971,4890780000,3155.219971,2020-07-13,"^GSPC",-0.00936254101513978,-0.00936254101513978
3141.110107,3200.949951,3127.659912,3197.52002,4476170000,3197.52002,2020-07-14,"^GSPC",0.0134063708358798,0.0134063708358798
3225.97998,3238.280029,3200.76001,3226.560059,4669760000,3226.560059,2020-07-15,"^GSPC",0.00908205072004531,0.00908205072004531
3208.360107,3220.389893,3198.590088,3215.570068,3961230000,3215.570068,2020-07-16,"^GSPC",-0.00340610148239606,-0.00340610148239606
3224.209961,3233.52002,3205.649902,3224.72998,3993830000,3224.72998,2020-07-17,"^GSPC",0.00284861216092147,0.00284861216092147
3224.290039,3258.610107,3215.159912,3251.840088,3971200000,3251.840088,2020-07-20,"^GSPC",0.0084069389276431,0.0084069389276431
3268.52002,3277.290039,3247.77002,3257.300049,4547960000,3257.300049,2020-07-21,"^GSPC",0.00167903736107711,0.00167903736107711
3254.860107,3279.320068,3253.100098,3276.02002,4255190000,3276.02002,2020-07-22,"^GSPC",0.00574708215957775,0.00574708215957775
3271.639893,3279.98999,3222.659912,3235.659912,4290460000,3235.659912,2020-07-23,"^GSPC",-0.0123198599989019,-0.0123198599989019
3218.580078,3227.26001,3200.050049,3215.629883,3894900000,3215.629883,2020-07-24,"^GSPC",-0.00619039996314674,-0.00619039996314674
3219.840088,3241.429932,3214.25,3239.409912,3963910000,3239.409912,2020-07-27,"^GSPC",0.0073951387022857,0.0073951387022857
3234.27002,3243.719971,3216.169922,3218.439941,4027890000,3218.439941,2020-07-28,"^GSPC",-0.00647339224416132,-0.00647339224416132
3227.219971,3264.73999,3227.219971,3258.439941,4676300000,3258.439941,2020-07-29,"^GSPC",0.0124283816797188,0.0124283816797188
3231.76001,3250.919922,3204.129883,3246.219971,4254010000,3246.219971,2020-07-30,"^GSPC",-0.003750251722071,-0.003750251722071
3270.449951,3272.169922,3220.26001,3271.120117,5117260000,3271.120117,2020-07-31,"^GSPC",0.00767050484022791,0.00767050484022791
3288.26001,3302.72998,3284.530029,3294.610107,4643640000,3294.610107,2020-08-03,"^GSPC",0.00718102336808801,0.00718102336808801
3289.919922,3306.840088,3286.370117,3306.51001,4621670000,3306.51001,2020-08-04,"^GSPC",0.00361193058162379,0.00361193058162379
3317.370117,3330.77002,3317.370117,3327.77002,4732220000,3327.77002,2020-08-05,"^GSPC",0.00642974312362665,0.00642974312362665
3323.169922,3351.030029,3318.139893,3349.159912,4267490000,3349.159912,2020-08-06,"^GSPC",0.00642769538503152,0.00642769538503152
3340.050049,3352.540039,3328.719971,3351.280029,4104860000,3351.280029,2020-08-07,"^GSPC",0.000633029492680626,0.000633029492680626
3356.040039,3363.290039,3335.439941,3360.469971,4318570000,3360.469971,2020-08-10,"^GSPC",0.00274221847188993,0.00274221847188993
3370.340088,3381.01001,3326.439941,3333.689941,5087650000,3333.689941,2020-08-11,"^GSPC",-0.0079691323627662,-0.0079691323627662
3355.459961,3387.889893,3355.459961,3380.350098,3768560000,3380.350098,2020-08-12,"^GSPC",0.0139965497169192,0.0139965497169192
3372.949951,3387.23999,3363.350098,3373.429932,3648810000,3373.429932,2020-08-13,"^GSPC",-0.00204717434566737,-0.00204717434566737
3368.659912,3378.51001,3361.639893,3372.850098,3193400000,3372.850098,2020-08-14,"^GSPC",-0.000171882627381659,-0.000171882627381659
3380.860107,3387.590088,3379.219971,3381.98999,3671290000,3381.98999,2020-08-17,"^GSPC",0.00270984233939719,0.00270984233939719
3387.040039,3395.060059,3370.149902,3389.780029,3881310000,3389.780029,2020-08-18,"^GSPC",0.0023033891356965,0.0023033891356965
3392.51001,3399.540039,3369.659912,3374.850098,3884480000,3374.850098,2020-08-19,"^GSPC",-0.00440439523280944,-0.00440439523280944
3360.47998,3390.800049,3354.689941,3385.51001,3642850000,3385.51001,2020-08-20,"^GSPC",0.00315863273640438,0.00315863273640438
3386.01001,3399.959961,3379.310059,3397.159912,3705420000,3397.159912,2020-08-21,"^GSPC",0.0034411069427025,0.0034411069427025
3418.090088,3432.090088,3413.129883,3431.280029,3728690000,3431.280029,2020-08-24,"^GSPC",0.0100437182481388,0.0100437182481388
3435.949951,3444.209961,3425.840088,3443.620117,3619300000,3443.620117,2020-08-25,"^GSPC",0.00359635118547774,0.00359635118547774
3449.969971,3481.070068,3444.149902,3478.72998,3754360000,3478.72998,2020-08-26,"^GSPC",0.0101956260583664,0.0101956260583664
3485.139893,3501.379883,3468.350098,3484.550049,3929560000,3484.550049,2020-08-27,"^GSPC",0.00167304419528413,0.00167304419528413
3494.689941,3509.22998,3484.320068,3508.01001,3855880000,3508.01001,2020-08-28,"^GSPC",0.00673256537289024,0.00673256537289024
3509.72998,3514.77002,3493.25,3500.310059,4342290000,3500.310059,2020-08-31,"^GSPC",-0.00219496266488706,-0.00219496266488706
3507.439941,3528.030029,3494.600098,3526.649902,4083110000,3526.649902,2020-09-01,"^GSPC",0.00752500280147328,0.00752500280147328
3543.76001,3588.110107,3535.22998,3580.840088,4285190000,3580.840088,2020-09-02,"^GSPC",0.0153659102847912,0.0153659102847912
3564.73999,3564.850098,3427.409912,3455.060059,4898680000,3455.060059,2020-09-03,"^GSPC",-0.0351258436313618,-0.0351258436313618
3453.600098,3479.149902,3349.629883,3426.959961,4431440000,3426.959961,2020-09-04,"^GSPC",-0.0081330273628103,-0.0081330273628103
3371.879883,3379.969971,3329.27002,3331.840088,4665600000,3331.840088,2020-09-08,"^GSPC",-0.0277563420881766,-0.0277563420881766
3369.820068,3424.77002,3366.840088,3398.959961,3920830000,3398.959961,2020-09-09,"^GSPC",0.0201449863220446,0.0201449863220446
3412.560059,3425.550049,3329.25,3339.189941,4192250000,3339.189941,2020-09-10,"^GSPC",-0.0175847967277658,-0.0175847967277658
3352.699951,3368.949951,3310.469971,3340.969971,3704450000,3340.969971,2020-09-11,"^GSPC",0.000533072401226464,0.000533072401226464
3363.560059,3402.929932,3363.560059,3383.540039,3832130000,3383.540039,2020-09-14,"^GSPC",0.0127418289806591,0.0127418289806591
3407.72998,3419.47998,3389.25,3401.199951,4051460000,3401.199951,2020-09-15,"^GSPC",0.00521935954545971,0.00521935954545971
3411.22998,3428.919922,3384.449951,3385.48999,4710030000,3385.48999,2020-09-16,"^GSPC",-0.00461894661482076,-0.00461894661482076
3346.860107,3375.169922,3328.820068,3357.01001,4371940000,3357.01001,2020-09-17,"^GSPC",-0.00841236573852644,-0.00841236573852644
3357.379883,3362.27002,3292.399902,3319.469971,7068700000,3319.469971,2020-09-18,"^GSPC",-0.011182581788012,-0.011182581788012
3285.570068,3285.570068,3229.100098,3281.060059,4828350000,3281.060059,2020-09-21,"^GSPC",-0.0115710978968214,-0.0115710978968214
3295.75,3320.310059,3270.949951,3315.570068,3963300000,3315.570068,2020-09-22,"^GSPC",0.0105179449261645,0.0105179449261645
3320.110107,3323.350098,3232.570068,3236.919922,4364500000,3236.919922,2020-09-23,"^GSPC",-0.0237214549495083,-0.0237214549495083
3226.139893,3278.699951,3209.449951,3246.590088,4599470000,3246.590088,2020-09-24,"^GSPC",0.00298745913801435,0.00298745913801435
3236.659912,3306.879883,3228.439941,3298.459961,3792220000,3298.459961,2020-09-25,"^GSPC",0.0159767237606376,0.0159767237606376
3333.899902,3360.73999,3332.909912,3351.600098,3946060000,3351.600098,2020-09-28,"^GSPC",0.0161105902840455,0.0161105902840455
3350.919922,3357.919922,3327.540039,3335.469971,3651880000,3335.469971,2020-09-29,"^GSPC",-0.00481266455673668,-0.00481266455673668
3341.209961,3393.560059,3340.469971,3363,4722530000,3363,2020-09-30,"^GSPC",0.00825371813848053,0.00825371813848053
3385.870117,3397.179932,3361.389893,3380.800049,4070530000,3380.800049,2020-10-01,"^GSPC",0.00529290782039848,0.00529290782039848
3338.939941,3369.100098,3323.689941,3348.419922,3961550000,3348.419922,2020-10-02,"^GSPC",-0.00957765219199447,-0.00957765219199447
3367.27002,3409.570068,3367.27002,3408.600098,3686920000,3408.600098,2020-10-05,"^GSPC",0.0179727087408004,0.0179727087408004
3408.73999,3431.560059,3354.540039,3360.969971,4443380000,3360.969971,2020-10-06,"^GSPC",-0.0139735157045694,-0.0139735157045694
3384.560059,3426.26001,3384.560059,3419.439941,3807830000,3419.439941,2020-10-07,"^GSPC",0.0173967546584783,0.0173967546584783
3434.280029,3447.280029,3428.149902,3446.830078,3856190000,3446.830078,2020-10-08,"^GSPC",0.00801012372569687,0.00801012372569687
3459.669922,3482.340088,3458.070068,3477.139893,3939060000,3477.139893,2020-10-09,"^GSPC",0.00879353327959453,0.00879353327959453
3500.02002,3549.850098,3499.610107,3534.219971,3428970000,3534.219971,2020-10-12,"^GSPC",0.0164158129257068,0.0164158129257068
3534.01001,3534.01001,3500.860107,3511.929932,3605150000,3511.929932,2020-10-13,"^GSPC",-0.00630691897587043,-0.00630691897587043
3515.469971,3527.939941,3480.550049,3488.669922,3840630000,3488.669922,2020-10-14,"^GSPC",-0.00662314181956181,-0.00662314181956181
3453.719971,3489.080078,3440.889893,3483.340088,3717640000,3483.340088,2020-10-15,"^GSPC",-0.00152775531052374,-0.00152775531052374
3493.5,3515.76001,3480.449951,3483.810059,4675890000,3483.810059,2020-10-16,"^GSPC",0.000134919642678311,0.000134919642678311
3493.659912,3502.419922,3419.929932,3426.919922,4086200000,3426.919922,2020-10-19,"^GSPC",-0.0163298618571444,-0.0163298618571444
3439.379883,3476.929932,3435.649902,3443.120117,3901260000,3443.120117,2020-10-20,"^GSPC",0.00472733398174796,0.00472733398174796
3439.909912,3464.860107,3433.060059,3435.560059,4097750000,3435.560059,2020-10-21,"^GSPC",-0.00219569975577472,-0.00219569975577472
3438.5,3460.530029,3415.340088,3453.48999,4163630000,3453.48999,2020-10-22,"^GSPC",0.005218925209306,0.005218925209306
3464.899902,3466.459961,3440.449951,3465.389893,3646570000,3465.389893,2020-10-23,"^GSPC",0.00344576154396203,0.00344576154396203
